event_id,symbol,underlying,ex_date,reality_amount,basis_before,basis_after,tier,issuer_declared,issuer_realised,perp_notice,calendar_ex_date,prior_realised,evidence,reason
rAEP-2026-08-10-1,rAEP,AEP,2026-08-10,0.9500000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAER-2026-08-12-1,rAER,AER,2026-08-12,0.4000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAG-2026-08-14-1,rAG,AG,2026-08-14,0.0152000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAGCO-2026-08-14-1,rAGCO,AGCO,2026-08-14,0.3000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rADM-2026-08-19-1,rADM,ADM,2026-08-19,0.5200000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAFL-2026-08-19-1,rAFL,AFL,2026-08-19,0.6100000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAEIS-2026-08-24-1,rAEIS,AEIS,2026-08-24,0.1000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAGNC-2026-08-31-1,rAGNC,AGNC,2026-08-31,0.1200000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAEM-2026-09-01-1,rAEM,AEM,2026-09-01,0.4500000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAGG-2026-09-01-1,rAGG,AGG,2026-09-01,0.3370620000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAEG-2026-09-03-1,rAEG,AEG,2026-09-03,0.2086840000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAEE-2026-09-08-1,rAEE,AEE,2026-09-08,0.7500000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rADT-2026-09-10-1,rADT,ADT,2026-09-10,0.0550000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAGI-2026-09-10-1,rAGI,AGI,2026-09-10,0.0400000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rADP-2026-09-11-1,rADP,ADP,2026-09-11,1.7000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAIG-2026-09-16-1,rAIG,AIG,2026-09-16,0.5000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAGNC-2026-09-30-1,rAGNC,AGNC,2026-09-30,0.1200000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAGX-2026-10-22-1,rAGX,AGX,2026-10-22,0.7000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rALL-2026-06-01-1,rALL,ALL,2026-06-01,1.0800000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAJG-2026-06-05-1,rAJG,AJG,2026-06-05,0.7000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAIZ-2026-06-08-1,rAIZ,AIZ,2026-06-08,0.8800000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rALB-2026-06-12-1,rALB,ALB,2026-06-12,0.4050000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rALLE-2026-06-15-1,rALLE,ALLE,2026-06-15,0.5500000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAME-2026-06-15-1,rAME,AME,2026-06-15,0.3400000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rALLY-2026-07-31-1,rALLY,ALLY,2026-07-31,0.3000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAIT-2026-08-14-1,rAIT,AIT,2026-08-14,0.5100000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAMAT-2026-08-20-1,rAMAT,AMAT,2026-08-20,0.5300000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rALSN-2026-08-21-1,rALSN,ALSN,2026-08-21,0.2900000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rALV-2026-08-28-1,rALV,ALV,2026-08-28,0.8700000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAIZ-2026-08-31-1,rAIZ,AIZ,2026-08-31,0.8800000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rALL-2026-08-31-1,rALL,ALL,2026-08-31,1.0800000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAMCR-2026-09-04-1,rAMCR,AMCR,2026-09-04,0.6500000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAJG-2026-09-08-1,rAJG,AJG,2026-09-08,0.7000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rALB-2026-09-11-1,rALB,ALB,2026-09-11,0.4100000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rALLE-2026-09-15-1,rALLE,ALLE,2026-09-15,0.5500000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAME-2026-09-15-1,rAME,AME,2026-09-15,0.3400000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAMAT-2026-11-19-1,rAMAT,AMAT,2026-11-19,0.5300000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAMKR-2026-06-03-1,rAMKR,AMKR,2026-06-03,0.0835200000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAMT-2026-06-12-1,rAMT,AMT,2026-06-12,1.7900000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAMH-2026-06-15-1,rAMH,AMH,2026-06-15,0.3300000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAPH-2026-06-23-1,rAPH,APH,2026-06-23,0.2500000000000000,GROSS,GROSS,1,,,,,,bitget_notice_2026_07_24: amount and ex-date match; 30% withholding DOCUMENTED,tier 1: 2026-07-24 notice match (builder rule)
rAPD-2026-07-01-1,rAPD,APD,2026-07-01,1.8100000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAPA-2026-07-22-1,rAPA,APA,2026-07-22,0.2500000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAOS-2026-07-31-1,rAOS,AOS,2026-07-31,0.3600000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAMP-2026-08-03-1,rAMP,AMP,2026-08-03,1.7000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAON-2026-08-03-1,rAON,AON,2026-08-03,0.8200000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAMG-2026-08-10-1,rAMG,AMG,2026-08-10,0.0100000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAMRZ-2026-08-18-1,rAMRZ,AMRZ,2026-08-18,0.1100000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAPO-2026-08-19-1,rAPO,APO,2026-08-19,0.5625000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAMGN-2026-08-21-1,rAMGN,AMGN,2026-08-21,2.5200000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAMKR-2026-09-02-1,rAMKR,AMKR,2026-09-02,0.0835200000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAPH-2026-09-03-1,rAPH,APH,2026-09-03,,UNRESOLVED,UNRESOLVED,,,,,,,,not a cash dividend
rAMH-2026-09-15-1,rAMH,AMH,2026-09-15,0.3300000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAPH-2026-09-22-1,rAPH,APH,2026-09-22,0.1250000000000000,UNRESOLVED,UNRESOLVED,,,,,2026-09-22,0.125 ex 2026-06-23,yahoo_calendar: announced next ex-date 2026-09-22 (third-party); prior realised 0.125 ex 2026-06-23 equals amount (ASSUMED unchanged),no issuer row at ex-date; tier 3 needs first-party amount corroboration
rAPD-2026-10-01-1,rAPD,APD,2026-10-01,1.8100000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rASB-2026-06-01-1,rASB,ASB,2026-06-01,0.2400000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rATAT-2026-06-05-1,rATAT,ATAT,2026-06-05,0.5100000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rARCC-2026-06-15-1,rARCC,ARCC,2026-06-15,0.4800000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rARES-2026-06-16-1,rARES,ARES,2026-06-16,1.3500000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAQN-2026-06-30-1,rAQN,AQN,2026-06-30,0.0650000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rASX-2026-07-06-1,rASX,ASX,2026-07-06,0.3095020000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rASML-2026-07-28-1,rASML,ASML,2026-07-28,1.8281120000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rATR-2026-07-30-1,rATR,ATR,2026-07-30,0.4800000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAROC-2026-08-04-1,rAROC,AROC,2026-08-04,0.2300000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rARMK-2026-08-19-1,rARMK,ARMK,2026-08-19,0.1200000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rATO-2026-08-24-1,rATO,ATO,2026-08-24,1.0000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rASB-2026-09-01-1,rASB,ASB,2026-09-01,0.2400000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rARCC-2026-09-15-1,rARCC,ARCC,2026-09-15,0.4800000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rARES-2026-09-16-1,rARES,ARES,2026-09-16,1.3500000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAQN-2026-09-29-1,rAQN,AQN,2026-09-29,0.0650000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAVT-2026-06-03-1,rAVT,AVT,2026-06-03,0.3500000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAVY-2026-06-03-1,rAVY,AVY,2026-06-03,1.0000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAVGO-2026-06-22-1,rAVGO,AVGO,2026-06-22,0.6500000000000000,GROSS,GROSS,1,,,,,,bitget_notice_2026_07_24: amount and ex-date match; 30% withholding DOCUMENTED,tier 1: 2026-07-24 notice match (builder rule)
rAVL-2026-06-23-1,rAVL,AVL,2026-06-23,0.2003900000000000,GROSS,GROSS,1,,,,,,bitget_notice_2026_07_24: amount and ex-date match; 30% withholding DOCUMENTED,tier 1: 2026-07-24 notice match (builder rule)
rAVAL-2026-06-30-1,rAVAL,AVAL,2026-06-30,0.0115500000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAXS-2026-06-30-1,rAXS,AXS,2026-06-30,0.4400000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAXP-2026-07-02-1,rAXP,AXP,2026-07-02,0.9500000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAZZ-2026-07-09-1,rAZZ,AZZ,2026-07-09,0.2400000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAYI-2026-07-17-1,rAYI,AYI,2026-07-17,0.2000000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAVAL-2026-07-31-1,rAVAL,AVAL,2026-07-31,0.0115500000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAWI-2026-08-05-1,rAWI,AWI,2026-08-05,0.3390000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAUB-2026-08-07-1,rAUB,AUB,2026-08-07,0.3700000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAZN-2026-08-07-1,rAZN,AZN,2026-08-07,1.0600000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAWK-2026-08-11-1,rAWK,AWK,2026-08-11,0.8950000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
rAUGO-2026-08-18-1,rAUGO,AUGO,2026-08-18,0.7200000000000000,UNRESOLVED,UNRESOLVED,,,,,,,,"no issuer row at ex-date; tier 3 needs first-party amount corroboration, issuer announced ex-date, prior-period amount"
